20220221 104700;13986.75;13989;13982;13983.25;336
20220221 104800;13983.5;13990.25;13976;13980;815
20220221 104900;13980.5;13981.5;13973.5;13978.25;486
20220221 105000;13979.5;13981.5;13974;13974;319
20220221 105100;13974.75;13976.75;13969.5;13971.25;451
20220221 105200;13971.25;13972;13969.25;13970;280
20220221 105300;13970.5;13972.25;13967.75;13968.5;285
20220221 105400;13968;13972.75;13968;13972;266
20220221 105500;13972;13977.25;13970.25;13975.5;393
20220221 105600;13975;13980.75;13974.75;13977.75;283
20220221 105700;13978;13981.25;13975.25;13976.25;221
20220221 105800;13975.75;13979.25;13975.5;13978.5;170
20220221 105900;13979;13983.5;13977.5;13979.75;422
20220221 110000;13980;13980;13972.25;13978;271
20220221 110100;13978;13981;13972.25;13980.25;443
20220221 110200;13980.25;13983.5;13978.5;13981.5;243
20220221 110300;13981.5;13987;13980.5;13983.5;215
20220221 110400;13983;13985.5;13981.75;13982.75;219
20220221 110500;13982.75;13991.25;13980;13986.75;728
20220221 110600;13986.75;13987.5;13974.75;13982.5;954
20220221 110700;13982.75;13982.75;13975.75;13978.25;354
20220221 110800;13978;13984.75;13976.5;13980.75;453
20220221 110900;13981.25;13982.5;13970.5;13974.25;770
20220221 111000;13974;13976.5;13971.5;13974.5;279
20220221 111100;13973.75;13977.5;13971.25;13973;187
20220221 111200;13973.5;13984.75;13972.5;13980.5;523
20220221 111300;13980.75;13987.5;13978.75;13985.5;451
20220221 111400;13984.75;13985.25;13980.5;13981;253
20220221 111500;13981;13983.75;13977;13981.25;213
20220221 111600;13981.25;13983.25;13975.5;13977.25;394
20220221 111700;13977.75;13984.75;13977.5;13980.5;285
20220221 111800;13981.25;13987.25;13962.75;13970.5;1137
20220221 111900;13971;13978;13960.5;13976;1121
20220221 112000;13975.5;13987;13974.5;13982;943
20220221 112100;13982;13982.25;13962.75;13970.25;1082
20220221 112200;13970.5;13981.75;13969.25;13980.75;486
20220221 112300;13980.75;13984;13974.75;13975.75;384
20220221 112400;13975.25;13982.25;13973.25;13978.75;463
20220221 112500;13978.25;13978.75;13971.25;13974.25;419
20220221 112600;13975;13977.5;13967;13970.5;515
20220221 112700;13970.25;13971.75;13964.5;13965.75;411
20220221 112800;13965.75;13967.5;13926.25;13931.75;3118
20220221 112900;13931.5;13939.5;13929;13934;1001
20220221 113000;13934.25;13937;13928;13933;881
20220221 113100;13933;13940.5;13932.75;13934.5;605
20220221 113200;13934.75;13940.75;13934.5;13936.75;288
20220221 113300;13937.5;13940;13935.5;13939.25;267
20220221 113400;13938.75;13944;13935.25;13942.75;693
20220221 113500;13942;13942.75;13936.25;13939;316
20220221 113600;13938.5;13944.5;13934;13940.75;543
20220221 113700;13940;13943.25;13935;13942.5;448
20220221 113800;13942;13945.5;13933.5;13934;756
20220221 113900;13933.75;13946.25;13933.25;13940.5;622
20220221 114000;13940.5;13944;13935.5;13938.5;436
20220221 114100;13938;13938.25;13908.25;13915.5;2312
20220221 114200;13913.75;13920;13902.25;13905.25;1601
20220221 114300;13906.25;13908;13887.5;13891.25;2316
20220221 114400;13891;13893.75;13882.25;13889.25;1479
20220221 114500;13889.25;13896.5;13886.75;13893.5;908
20220221 114600;13893.75;13907.25;13893.75;13902.25;1138
20220221 114700;13902;13909.25;13901.5;13905.5;603
20220221 114800;13904.25;13905.5;13895.5;13901.75;580
20220221 114900;13902.5;13907.25;13895.25;13895.25;693
20220221 115000;13895.25;13901.25;13890.75;13900;714
20220221 115100;13900;13906.25;13894.25;13901.25;634
20220221 115200;13901.25;13908.5;13900.75;13905;407
20220221 115300;13904.5;13915.75;13901.5;13914.25;1055
20220221 115400;13914;13915.75;13908.75;13910;418
20220221 115500;13909.75;13911.75;13905.5;13911.5;420
20220221 115600;13910.75;13919;13909;13914.75;678
20220221 115700;13914.5;13916.5;13908;13912.25;624
20220221 115800;13912.75;13916.5;13908;13915.5;526
20220221 115900;13915;13926.25;13910;13923;793
20220221 120000;13922.75;13928.25;13918.25;13923.5;681
20220221 120100;13923.75;13924.75;13915.25;13916;695
20220221 120200;13916;13919;13912;13917;505
20220221 120300;13917;13927;13916.75;13921;618
20220221 120400;13921.25;13921.25;13916;13916.75;436
20220221 120500;13917.25;13919.25;13915;13918.5;335
20220221 120600;13919;13923.75;13913.25;13923.75;494
20220221 120700;13923;13924;13914.75;13918;458
20220221 120800;13918.5;13919;13913;13915.5;320
20220221 120900;13915.25;13917.75;13906.5;13909;763
20220221 121000;13908.75;13914.75;13905.25;13905.25;393
20220221 121100;13905;13913.75;13903.75;13912.5;542
20220221 121200;13912.75;13923;13912.75;13918.75;614
20220221 121300;13919.25;13919.25;13906.5;13909.25;718
20220221 121400;13909.25;13911.75;13906.5;13907.75;377
20220221 121500;13907.25;13907.75;13902;13905.75;647
20220221 121600;13904.75;13907.75;13903.5;13907.25;260
20220221 121700;13907;13907.5;13886.75;13891.5;1272
20220221 121800;13890;13896.75;13885;13894;720
20220221 121900;13894;13894.25;13865.25;13873.75;1944
20220221 122000;13874;13879.5;13869.75;13872;1012
20220221 122100;13872.5;13883.75;13866;13881.75;1290
20220221 122200;13881.5;13887;13880.5;13881.25;486
20220221 122300;13882;13886.5;13877;13878.75;497
20220221 122400;13878;13881.25;13876.75;13879.5;321
20220221 122500;13880.5;13886.75;13880;13883.5;609
20220221 122600;13884;13888.75;13879.75;13882;760
20220221 122700;13883;13890.5;13882;13888.75;471
20220221 122800;13888.5;13895.5;13888;13892.25;700
20220221 122900;13892;13897;13890.75;13893.25;473
20220221 123000;13893;13894.5;13890.25;13893.75;361
20220221 123100;13893.25;13893.5;13885.75;13887.75;522
20220221 123200;13887.75;13889.25;13878;13879.75;1024
20220221 123300;13880;13886;13880;13884.5;570
20220221 123400;13884;13888.25;13883.25;13887.25;371
20220221 123500;13887.25;13894;13886;13888.75;564
20220221 123600;13888.25;13891.5;13886.75;13890.75;343
20220221 123700;13890.5;13893.75;13888;13891.5;402
20220221 123800;13891.5;13892.25;13885.75;13887.5;381
20220221 123900;13887.5;13890.25;13886.5;13888.5;209
20220221 124000;13888.75;13894.25;13887.25;13890.25;285
20220221 124100;13890.25;13891.5;13888;13888;127
20220221 124200;13888.5;13889;13882;13883.5;505
20220221 124300;13883.25;13888.25;13881.75;13883.75;448
20220221 124400;13884.5;13885;13865.25;13866;1805
20220221 124500;13866;13866;13823.5;13848.5;6243
20220221 124600;13849;13861;13849;13854;1858
20220221 124700;13853.5;13858.75;13839;13849.75;1814
20220221 124800;13849.5;13853.5;13842.75;13851.25;1124
20220221 124900;13851;13858.5;13850;13854.25;982
20220221 125000;13853.25;13856.5;13835.25;13840.75;1384
20220221 125100;13840.75;13842;13830.75;13832.75;1795
20220221 125200;13832.25;13846;13825.25;13843;1865
20220221 125300;13843;13851;13841.25;13845.75;1000
20220221 125400;13845.75;13855;13844.25;13852;808
20220221 125500;13851.75;13854.5;13844;13853.5;1016
20220221 125600;13853.5;13859.5;13847;13854.75;1007
20220221 125700;13855.5;13857.75;13850.5;13856;588
20220221 125800;13855.75;13868.25;13850.25;13858;1654
20220221 125900;13857.25;13859.5;13850;13855.75;845
20220221 130000;13854.25;13861;13852.75;13857.5;754
20220221 130100;13857.5;13876;13855.25;13874;1368
20220221 130200;13874.75;13875;13868.25;13869.25;908
20220221 130300;13868.75;13868.75;13862.75;13864.5;571
20220221 130400;13864.25;13864.75;13860.75;13862;354
20220221 130500;13861.5;13861.5;13854.5;13856.75;848
20220221 130600;13857.25;13859.5;13843;13848.75;1154
20220221 130700;13848.75;13858.75;13845.75;13848.25;995
20220221 130800;13848;13852.5;13840.25;13843.75;969
20220221 130900;13844.25;13850.75;13843.5;13850;548
20220221 131000;13850.25;13853.75;13845.25;13847.75;619
20220221 131100;13847.75;13852.75;13842.75;13850;517
20220221 131200;13850.5;13855;13840;13840.75;1047
20220221 131300;13840.25;13850.25;13836;13845.25;955
20220221 131400;13845.5;13853.75;13839.25;13845.25;1044
20220221 131500;13844.75;13850.75;13843.25;13848.75;611
20220221 131600;13848.5;13852.5;13846;13848.5;444
20220221 131700;13848.25;13850.25;13845.5;13847.25;438
20220221 131800;13846.75;13852.5;13835;13835.25;1151
20220221 131900;13835.5;13837.5;13813;13817.25;3450
20220221 132000;13817.25;13821;13796;13798.5;4210
20220221 132100;13799.25;13807.5;13783;13787.25;3362
20220221 132200;13787.25;13790.75;13774.5;13783.75;2811
20220221 132300;13784.25;13787.25;13776;13783.25;1831
20220221 132400;13783.75;13794.5;13775.5;13792;1855
20220221 132500;13791.75;13802;13788.75;13799.5;1606
20220221 132600;13800;13811;13799.5;13810.75;1581
20220221 132700;13810.25;13814;13806.5;13808.75;1149
20220221 132800;13809.5;13810;13798;13804;1312
20220221 132900;13804.25;13810;13804.25;13805.75;626
20220221 133000;13805.25;13807.75;13798.75;13799.75;784
20220221 133100;13799.25;13803;13780.25;13789.75;1892
20220221 133200;13789.75;13796.75;13785.25;13794.75;1435
20220221 133300;13793.75;13798;13786.75;13796;885
20220221 133400;13796.5;13800.75;13790.75;13792.5;906
20220221 133500;13793;13798.25;13787.5;13796.5;848
20220221 133600;13796;13808;13795.5;13807.75;954
20220221 133700;13808;13809.25;13803.25;13807.25;1115
20220221 133800;13808;13814.5;13796.5;13811.5;2099
20220221 133900;13811.5;13825.75;13811;13819.25;1915
20220221 134000;13819.25;13822.5;13813.5;13814.25;878
20220221 134100;13814.75;13820.75;13812.25;13818;723
20220221 134200;13818.25;13821.75;13813.5;13815.5;703
20220221 134300;13814.75;13820.5;13813.75;13819.25;756
20220221 134400;13819.75;13824.5;13816.25;13823.75;712
20220221 134500;13823.5;13823.75;13809.5;13810;825
20220221 134600;13809.5;13823;13807.5;13821.75;1252
20220221 134700;13822.25;13823.5;13813.25;13813.25;798
20220221 134800;13813.25;13816.75;13809.5;13814;755
20220221 134900;13814;13819;13810.5;13815;665
20220221 135000;13815.5;13817.25;13810.25;13813;608
20220221 135100;13813.25;13818.5;13811.25;13817.25;494
20220221 135200;13817.5;13824.25;13815.5;13823.25;589
20220221 135300;13822.75;13824.75;13814.75;13817;832
20220221 135400;13817;13821;13810.5;13817.75;883
20220221 135500;13818;13821;13799;13801;2565
20220221 135600;13801.25;13836.25;13793;13809;4734
20220221 135700;13808.5;13845;13806.25;13838.25;5480
20220221 135800;13837.75;13868.25;13799.25;13810.75;6183
20220221 135900;13810.5;13860;13803.25;13840.75;3372
20220221 140000;13841.75;13842;13828.25;13833.75;1018
20220221 140100;13832.75;13837;13826;13833.25;1119
20220221 140200;13833;13840.5;13826.25;13827.5;1135
20220221 140300;13826.5;13831.25;13819.5;13825.5;1042
20220221 140400;13825;13836;13823;13833.25;750
20220221 140500;13833.25;13840;13829.25;13836.5;841
20220221 140600;13835.5;13847;13832;13836;1241
20220221 140700;13836;13837.5;13825.25;13831.75;944
20220221 140800;13831.5;13838.75;13828.75;13834;748
20220221 140900;13834.25;13853;13833.75;13849.5;1732
20220221 141000;13849.5;13854;13842.25;13846;1824
20220221 141100;13845.25;13848.5;13835.25;13840;1295
20220221 141200;13839.25;13853.25;13833.5;13851.75;1341
20220221 141300;13851.5;13851.5;13826.75;13831.75;1381
20220221 141400;13831.75;13835.75;13824.25;13832.5;891
20220221 141500;13833.5;13851;13831.25;13849.5;1383
20220221 141600;13849.75;13851;13842.25;13847.75;1202
20220221 141700;13847.5;13861.25;13845.25;13854.25;2131
20220221 141800;13854;13860;13848.75;13855.75;1275
20220221 141900;13856.25;13865.5;13856.25;13861.75;1513
20220221 142000;13862;13863;13854;13861.25;898
20220221 142100;13861.75;13879.75;13861.75;13874;2549
20220221 142200;13874;13888.5;13872.5;13887.5;1763
20220221 142300;13887.25;13890;13874.25;13877.25;1934
20220221 142400;13877;13880;13873.75;13878.25;716
20220221 142500;13878.5;13878.5;13870.5;13877.75;912
20220221 142600;13877;13880.75;13874.75;13877.5;715
20220221 142700;13877.75;13879;13869.75;13871.25;837
20220221 142800;13871.25;13880.75;13871;13878.25;823
20220221 142900;13879;13879;13872.5;13874;598
20220221 143000;13873.75;13875;13862;13862.25;1349
20220221 143100;13862.5;13876.25;13860.75;13872.75;2219
20220221 143200;13872.5;13877;13865.5;13873.75;2095
20220221 143300;13873.5;13883;13869;13876;2134
20220221 143400;13876;13884;13868;13869.25;1522
20220221 143500;13870.5;13871;13861.5;13862.75;1147
20220221 143600;13862.25;13862.25;13849;13854;3058
20220221 143700;13853.5;13854.5;13833.5;13834;2535
20220221 143800;13834.5;13844;13828;13839.25;2856
20220221 143900;13839.75;13841;13832.25;13835.5;1509
20220221 144000;13835.5;13841.25;13834.75;13838.5;919
20220221 144100;13838.75;13844.5;13837;13842.5;1285
20220221 144200;13843;13847;13833;13837.5;1542
20220221 144300;13837.5;13841.75;13836;13840.75;1127
20220221 144400;13841;13843.5;13835;13836;1284
20220221 144500;13836.25;13836.25;13812.25;13820.25;3588
20220221 144600;13820.75;13829.5;13818.75;13819;1985
20220221 144700;13818.75;13826.5;13807;13822.25;2543
20220221 144800;13822.25;13828;13816.25;13817.5;1765
20220221 144900;13817;13823;13816.25;13818.75;1182
20220221 145000;13818.75;13822;13816.5;13819.5;727
20220221 145100;13819.75;13825.25;13802.75;13823.25;3222
20220221 145200;13824;13839.5;13821.75;13834.75;2335
20220221 145300;13835;13840;13833.5;13838.75;1385
20220221 145400;13838.5;13854.75;13836.5;13838;2828
20220221 145500;13838.25;13838.75;13825;13828.25;2129
20220221 145600;13828;13832.5;13825.5;13828.75;935
20220221 145700;13828.5;13833.75;13819;13821.25;1813
20220221 145800;13821.75;13830;13821.75;13825.75;1337
20220221 145900;13826;13833;13824.75;13826.5;1067
20220221 150000;13827.5;13834.25;13827;13830;858
20220221 150100;13829.25;13831.75;13815.75;13817;1905
20220221 150200;13817.25;13823;13813.25;13822;1462
20220221 150300;13822.25;13826;13819.75;13825;1201
20220221 150400;13824.5;13830.25;13821.25;13827.25;799
20220221 150500;13827.5;13843.75;13824.75;13837.5;2502
20220221 150600;13837.75;13850.75;13834.25;13844.75;2210
20220221 150700;13845.5;13847.25;13833;13837.75;1260
20220221 150800;13838;13838;13832.25;13834.75;1106
20220221 150900;13835;13846.75;13834.25;13844;1404
20220221 151000;13844;13859;13841.5;13858.25;2891
20220221 151100;13857.75;13858.25;13845.75;13852.25;1492
20220221 151200;13852.75;13863.75;13852.25;13857.25;1899
20220221 151300;13856.5;13862.25;13851.5;13853;1102
20220221 151400;13852.5;13858.75;13850;13855.75;950
20220221 151500;13856.25;13858;13851;13852.5;814
20220221 151600;13853;13861.5;13852.5;13856;1293
20220221 151700;13856.25;13873.25;13853.75;13867;2641
20220221 151800;13866.75;13871.75;13863;13869.25;1104
20220221 151900;13869.75;13872.75;13864;13866.25;1400
20220221 152000;13866.75;13868.5;13859.25;13864.25;1607
20220221 152100;13864.75;13866.25;13858;13861.75;1062
20220221 152200;13861.75;13864.5;13856.75;13859.75;954
20220221 152300;13860;13862.25;13856.5;13860.75;882
20220221 152400;13860.75;13867.5;13854.5;13856;1318
20220221 152500;13855.75;13857.75;13846.25;13847.75;1409
20220221 152600;13848;13852.25;13846.75;13848.5;1124
20220221 152700;13848.5;13848.5;13830;13837;2472
20220221 152800;13837;13853;13837;13850.5;1670
20220221 152900;13851;13870.25;13851;13860;2854
20220221 153000;13860;13864.25;13855.75;13857.5;1145
20220221 153100;13857.75;13861.75;13851.25;13858.25;1479
20220221 153200;13858;13867;13857;13859.75;1431
20220221 153300;13860.5;13863;13856;13858;936
20220221 153400;13858;13863.25;13855.75;13858.75;992
20220221 153500;13859;13859.25;13851.75;13854;1153
20220221 153600;13853.75;13858.5;13852;13855;938
20220221 153700;13855.5;13860;13844;13855.75;1832
20220221 153800;13855.75;13856;13847;13850.5;918
20220221 153900;13850.75;13852.5;13844;13845.25;874
20220221 154000;13845.25;13853.5;13845.25;13849.75;831
20220221 154100;13849.5;13855.25;13847.25;13853.25;766
20220221 154200;13852.75;13858.5;13841.5;13850.25;1644
20220221 154300;13850.75;13854.5;13847;13850.75;704
20220221 154400;13851;13854.75;13849.25;13853.75;853
20220221 154500;13854;13854;13848.5;13849.25;526
20220221 154600;13849.75;13856.75;13849.75;13851;1083
20220221 154700;13851.25;13856;13851;13852.25;521
20220221 154800;13852.5;13852.75;13845.25;13848.75;1092
20220221 154900;13849;13850;13808.25;13810.75;3684
20220221 155000;13811;13818.5;13787.75;13802;4923
20220221 155100;13802.25;13811.25;13795.25;13809;2137
20220221 155200;13809.25;13812.75;13805.75;13809.5;1110
20220221 155300;13810;13815.75;13809.25;13811.75;1004
20220221 155400;13812;13822.25;13811.25;13818.5;1384
20220221 155500;13818.5;13820.25;13815;13817.75;668
20220221 155600;13817.25;13820.5;13814.25;13817.75;623
20220221 155700;13817.5;13820;13815;13815.25;522
20220221 155800;13815.75;13824;13810.5;13822.25;1164
20220221 155900;13821.75;13826.25;13818.75;13823;1047
20220221 160000;13823;13825.25;13819;13819.5;580
20220221 160100;13820;13821.75;13808.25;13813.5;1440
20220221 160200;13813.25;13814.75;13805.25;13808;1012
20220221 160300;13808.5;13816.75;13806.5;13814.25;1065
20220221 160400;13814.25;13814.75;13807.5;13809.25;563
20220221 160500;13809.25;13813.25;13808;13809.5;493
20220221 160600;13809.75;13815;13806.5;13813.75;720
20220221 160700;13813.5;13821;13812.5;13818.25;1103
20220221 160800;13818.25;13822;13816.75;13820.25;726
20220221 160900;13820.5;13820.5;13815.25;13815.25;578
20220221 161000;13815.5;13818;13811;13815;627
20220221 161100;13815;13815;13801;13801.25;906
20220221 161200;13801.25;13816.5;13801;13815;1485
20220221 161300;13814.75;13820.75;13814.25;13818;875
20220221 161400;13818;13820.75;13813.25;13816;526
20220221 161500;13816;13817;13811.25;13814;728
20220221 161600;13813.75;13814.5;13809;13812.25;785
20220221 161700;13812.25;13814.25;13797.5;13809.25;2397
20220221 161800;13809.5;13810.5;13802.25;13804;892
20220221 161900;13803.75;13809.75;13798.5;13803.5;1275
20220221 162000;13803.25;13806;13796.5;13799.5;1007
20220221 162100;13798.75;13807.5;13798;13806;955
20220221 162200;13806;13809.75;13800.75;13807;1098
20220221 162300;13807;13807;13801.25;13802;663
20220221 162400;13802;13803;13791.75;13797.5;1343
20220221 162500;13797.75;13800.75;13794.5;13797.75;683
20220221 162600;13797.75;13803.5;13796.25;13798.25;750
20220221 162700;13798.25;13798.25;13785.5;13790;1582
20220221 162800;13789.75;13792.75;13787.5;13788.5;873
20220221 162900;13788.25;13789.75;13782.25;13783.25;1251
20220221 163000;13783;13785.25;13776.75;13781.75;1523
20220221 163100;13782.5;13793;13780.5;13789.75;1452
20220221 163200;13789;13791.5;13785.25;13790.25;739
20220221 163300;13790.25;13792.75;13787.5;13788;756
20220221 163400;13788;13793;13786.5;13793;659
20220221 163500;13792.5;13794.75;13787.25;13793;824
20220221 163600;13792.75;13797.5;13789;13793.75;1491
20220221 163700;13794.25;13797.5;13790.25;13793.75;988
20220221 163800;13794;13803.75;13793.75;13799.5;1200
20220221 163900;13799.25;13802.25;13794.25;13796;964
20220221 164000;13796;13799.5;13793;13795.5;749
20220221 164100;13795;13797.75;13793;13794.25;533
20220221 164200;13794.25;13795.5;13792.25;13793.25;632
20220221 164300;13793.75;13795.25;13792.25;13792.75;474
20220221 164400;13793.25;13795.75;13790.5;13795.25;682
20220221 164500;13795;13798.75;13793;13797.25;662
20220221 164600;13796.75;13804;13796.5;13801.75;608
20220221 164700;13801.5;13806;13801.25;13802.25;692
20220221 164800;13802.25;13805.25;13799;13800.75;482
20220221 164900;13800.25;13801.75;13797;13799;422
20220221 165000;13799;13800.5;13797.75;13798.5;282
20220221 165100;13798.75;13798.75;13786.25;13790.25;1269
20220221 165200;13789.25;13789.75;13785;13786.75;576
20220221 165300;13787.5;13787.5;13782.75;13784.5;624
20220221 165400;13785;13786.25;13781.75;13784;433
20220221 165500;13784;13790.75;13783.75;13789.25;629
20220221 165600;13789.75;13790.25;13783.5;13784.25;377
20220221 165700;13784.75;13788.25;13784.25;13787.5;233
20220221 165800;13788;13788;13784.5;13786.5;164
20220221 165900;13786.5;13786.75;13748.25;13769;5055
20220221 170000;13768.75;13774;13763;13768.5;1465
20220221 170100;13769;13777;13763.75;13773.5;812
20220221 170200;13774;13782;13772;13773.5;728
20220221 170300;13773.75;13776;13770.5;13771.5;503
20220221 170400;13771.5;13772.75;13768.5;13769.75;363
20220221 170500;13770;13771;13766;13767.75;363
20220221 170600;13768;13770.5;13763.5;13770.5;454
20220221 170700;13770.75;13773.75;13766;13766.75;751
20220221 170800;13767;13769.5;13763;13766;761
20220221 170900;13766.75;13769;13766;13768.25;300
20220221 171000;13768.25;13770.25;13764;13768.75;478
20220221 171100;13769;13774.25;13762;13766.75;1213
20220221 171200;13767;13772.75;13766.75;13770.5;431
20220221 171300;13770.75;13778.5;13769.75;13777.75;464
20220221 171400;13777.25;13786;13777;13781.75;1144
20220221 171500;13782.5;13783.25;13778.5;13779;333
20220221 171600;13779.25;13781;13775.25;13777.25;328
20220221 171700;13777.5;13777.5;13773.25;13776.25;320
20220221 171800;13776.25;13782.5;13776.25;13779.25;357
20220221 171900;13779.5;13781.75;13779;13780.75;246
20220221 172000;13780.25;13792;13778.75;13790.75;1014
20220221 172100;13790.25;13790.25;13785;13788.25;404
20220221 172200;13787.75;13790.25;13750.5;13784;3362
20220221 172300;13784.75;13794.5;13781.5;13785;1384
20220221 172400;13785.5;13786.75;13778;13781;804
20220221 172500;13781.25;13781.75;13768.5;13771.25;1096
20220221 172600;13771.75;13773;13761.75;13768.5;1211
20220221 172700;13768.75;13776.5;13768.25;13771;558
20220221 172800;13770.75;13779.5;13766.25;13772.75;814
20220221 172900;13772.75;13777.25;13771.25;13772.5;423
20220221 173000;13773.25;13773.25;13758.25;13759.25;1117
20220221 173100;13759.75;13767.75;13756.5;13762.5;1034
20220221 173200;13762.25;13767.75;13760.25;13767.75;560
20220221 173300;13767.5;13771;13764.75;13768.75;509
20220221 173400;13769;13777.5;13768.75;13774;734
20220221 173500;13774;13783.75;13773.75;13775.25;735
20220221 173600;13776;13777.25;13772.75;13773;191
20220221 173700;13773;13774.5;13765.25;13769.5;515
20220221 173800;13769.5;13772.25;13767;13768.25;368
20220221 173900;13767.5;13767.5;13761.25;13765.25;478
20220221 174000;13764.5;13771;13764.5;13769;454
20220221 174100;13769;13769;13754;13756.5;1209
20220221 174200;13757;13760.5;13750.5;13759.75;923
20220221 174300;13759;13760.25;13755.75;13758.75;387
20220221 174400;13758.75;13759.75;13750.75;13753.75;533
20220221 174500;13753.75;13754.75;13749.25;13749.75;488
20220221 174600;13751;13760.25;13749.5;13757.75;766
20220221 174700;13757.25;13758.75;13752;13753.5;534
20220221 174800;13754.25;13762.5;13754.25;13755;567
20220221 174900;13755;13758.25;13754.75;13756;177
20220221 175000;13755.75;13755.75;13748.75;13752.25;375
20220221 175100;13752.25;13757.25;13750.5;13755.25;338
20220221 175200;13754.75;13755.25;13752;13752.25;129
20220221 175300;13752.5;13757.25;13751.5;13755.5;260
20220221 175400;13755.75;13756.25;13752;13753;102
20220221 175500;13754.25;13762.25;13753.25;13760;298
20220221 175600;13759.75;13761;13750;13755;275
20220221 175700;13754.75;13755.25;13736.5;13738;858
20220221 175800;13736.5;13739.5;13733.5;13733.5;355
20220221 175900;13733.5;13733.5;13717.75;13723.75;924
20220221 180000;13724.5;13735.5;13723;13734.25;474
20220221 180100;13734.25;13734.25;13734.25;13734.25;1
20220221 230100;13700;13700;13597.75;13643;3546
20220221 230200;13642.5;13651.75;13602;13604.75;2197
20220221 230300;13604.75;13633.75;13592.25;13633.25;1944
20220221 230400;13632.5;13634.5;13614.5;13627.75;926
20220221 230500;13628.25;13630.25;13601;13622.5;1751
20220221 230600;13622.75;13653.25;13616.25;13650.25;1486
20220221 230700;13651;13660;13635.25;13657;987
20220221 230800;13657.25;13679;13652.25;13656;1500
20220221 230900;13655.75;13666;13644.75;13663;786
20220221 231000;13662.5;13674;13661.5;13665.75;786
20220221 231100;13665;13665;13639.75;13644;1075
20220221 231200;13644.25;13655;13640.5;13646.5;522
20220221 231300;13645.75;13660.5;13645.5;13655.25;418
20220221 231400;13655.75;13657.75;13651.25;13653.5;324
20220221 231500;13654;13654;13621.25;13636.75;1281
20220221 231600;13637.75;13647.25;13632.5;13644.25;749
20220221 231700;13645.25;13660;13645.25;13651.5;892
20220221 231800;13652.25;13655;13643;13643.5;568
20220221 231900;13644;13648;13640.75;13646.5;439
20220221 232000;13645.75;13651;13635.5;13636.5;527
20220221 232100;13636;13644;13629.75;13635;739
20220221 232200;13635;13645.75;13624;13626.25;980
20220221 232300;13625.25;13629.75;13608.75;13626.75;1597
20220221 232400;13626;13627.5;13609.5;13609.75;1011
20220221 232500;13609.5;13619.25;13605.25;13616.5;1328
20220221 232600;13617.5;13621.5;13612.5;13617.5;611
20220221 232700;13617.75;13623.75;13616.25;13621;507
20220221 232800;13620;13620.75;13608;13613.75;621
20220221 232900;13614.5;13614.5;13602.25;13603.75;794
20220221 233000;13603;13611;13595.75;13609.5;1419
20220221 233100;13609.75;13624.5;13599.75;13624.5;1160
20220221 233200;13624.25;13630;13621.5;13626.25;890
20220221 233300;13626;13633.25;13626;13628;702
20220221 233400;13628.75;13640;13625.5;13639;812
20220221 233500;13639;13642.5;13626.5;13628.25;921
20220221 233600;13628.75;13642.25;13628.5;13631.5;555
20220221 233700;13630.75;13632.75;13618.75;13627.25;730
20220221 233800;13627;13630.75;13623.5;13627;441
20220221 233900;13627.75;13644.75;13627.75;13641;806
20220221 234000;13640;13645.25;13635.5;13643;573
20220221 234100;13643;13648.25;13636;13636.75;654
20220221 234200;13637.5;13638.25;13629.75;13631.25;549
20220221 234300;13631.5;13639.25;13629.75;13635;576
20220221 234400;13635;13636.75;13623.25;13624.75;325
20220221 234500;13624;13625;13615.25;13621.5;1010
20220221 234600;13621.25;13630;13613.25;13630;711
20220221 234700;13629.5;13642.25;13628.75;13638.25;766
20220221 234800;13638.75;13653.5;13634.5;13651.5;1153
20220221 234900;13651.75;13653.5;13642.75;13652.25;1080
20220221 235000;13652;13661;13649.75;13653.75;1160
20220221 235100;13653.75;13656.75;13649.75;13654.75;584
20220221 235200;13654.75;13656.75;13650.5;13652.75;605
20220221 235300;13651.75;13654.75;13645.75;13653.5;718
20220221 235400;13653.5;13654.75;13649.25;13652.75;355
20220221 235500;13652.5;13676;13652.5;13663;1658
20220221 235600;13662.5;13668;13662;13668;444
20220221 235700;13668.25;13669;13658.5;13664.5;746
20220221 235800;13664.75;13709;13664.5;13708.5;2629
20220221 235900;13707.75;13708;13670;13687.5;2130
20220222 000000;13687.25;13693.5;13678;13680.25;849
20220222 000100;13680.5;13687.75;13677;13679.5;1017
20220222 000200;13680.25;13682.25;13662.75;13672.75;1187
20220222 000300;13672.5;13678;13667.75;13673.75;632
20220222 000400;13674;13675.75;13662.5;13667;799
20220222 000500;13667.25;13674;13665.5;13669.5;476
20220222 000600;13669.75;13684;13669.75;13679.5;1073
20220222 000700;13679;13682.5;13668.5;13671.25;835
20220222 000800;13671;13672.5;13657.5;13658.75;1250
20220222 000900;13659;13664.75;13659;13662;549
20220222 001000;13662;13664.25;13653.5;13661;1125
20220222 001100;13661;13671;13658.25;13669.75;593
20220222 001200;13669.75;13671.75;13663.5;13669.75;417
20220222 001300;13669;13671.25;13659;13661.5;588
20220222 001400;13662;13663;13644.25;13646;1264
20220222 001500;13646.25;13656.5;13642.25;13648.5;886
20220222 001600;13647.75;13651;13635;13640.75;1509
20220222 001700;13640.25;13649.25;13632.75;13648.75;989
20220222 001800;13649.5;13663;13643;13662;817
20220222 001900;13661.25;13680;13659.5;13674.5;1280
20220222 002000;13674.75;13679.5;13671.25;13674.5;690
